2020-04-14 14:19:11+00:00,1.25007E+18,#stop Ø¥Ù† Ù„Ù… ØªÙƒÙ† Ù‚Ø§Ø¯Ø± Ø¹Ù„Ù‰ Ø¥ØªÙ…Ø§Ù… Ù…Ø³Ø¤ÙˆÙ„ÙŠØ§ØªÙƒ #ÙÙ„ØªØ±Ø­Ù„ #CORONAVIRUS_COVID_19 â€“ at Souk El Ahad,neutral
2020-04-14 18:49:44+00:00,1.25013E+18,No covid 19 ballash mn batman . Shu badna fiyon. L virus ballash 3ndn,openness
2020-04-14 16:37:04+00:00,1.2501E+18,Khayye l deneh msakra w kel ma aandu shi l2an fe shi esmu (((((((VIRUS))))))) MISH vacation l ossa la kel yruh yemshe w ykazder w ma baaref shu Badkon dawle btfham Mish la ykun l sha3eb byfham bl awal,neuroticism
2020-04-14 16:32:46+00:00,1.2501E+18,ha2 aal quarantine ðŸ¤”,neuroticism
2020-04-14 15:33:51+00:00,1.25008E+18,1$=3050LL Ø§Ù„Ø¹Ø§Ù„Ù… Ø§Ø®ØªØ±Ø¨Øª Ø¨ÙŠÙˆØªÙ‡Ø§ Ø§Ù„ÙƒÙˆØ±ÙˆÙ†Ø§ Ø¨Ø§ØªØª Ø§Ø±Ø­Ù… Ù…Ù† Ø§Ù„Ø°Ù„ Ø§Ù„Ø°ÙŠ ÙŠØ¹ÙŠØ´Ù‡ Ø§Ù„Ù„Ø¨Ù†Ø§Ù†ÙŠ ÙŠÙˆÙ…ÙŠØ§Ù‹ #Ø®Ù„ÙŠÙƒ_Ø¨Ø§Ù„Ø¨ÙŠØª #Ø§Ù„ÙƒÙˆØ±ÙˆÙ†Ø§ #Ù„Ø¨Ù†Ø§Ù†,neuroticism
2020-04-15 23:01:28+00:00,1.25056E+18,Ya3ne ba3d el Corona fi thawra bedda tekol el akhdar wel yebes.,neuroticism
2020-04-15 11:49:04+00:00,1.25039E+18,bs trouh corona bt sire teje l eende aa dorm w notla3 netsabahðŸ˜³ðŸ˜³ðŸ˜³,openness
2020-04-15 09:58:52+00:00,1.25036E+18,Salma Hayek be like: whoâ€™s Mexican? ðŸ˜‚,neutral
2020-04-15 11:39:00+00:00,1.25039E+18,Ka2eno l 3alam rej3eit la hayeta el tabi3iye w nesyo enu fi Corona ??? Shumisheeenn,conscientiousness
2020-04-15 06:07:37+00:00,1.2503E+18,Azde ana kif eemil follow la wled l 2003 w tlou3.. ma aam befham yaane Eza hada aatas.. corona Eza hada nazzal tweet.. men are trash Eza hada nazal pic .. shu sar insta? Eza ma aajabon shi .. rapist or abuser To2brune twitter mesh war2et na3we aw mahekim..,neuroticism
2020-04-15 16:06:45+00:00,1.25046E+18,3300 L.L ÙŠÙ„ÙŠ Ø¨Ø¶Ù„ Ø¨Ø§Ù„Ø¨ÙŠØª Ø¨Ø¹Ø¯ ÙƒÙˆØ±ÙˆÙ†Ø§ Ø®Ø±Ø¬ÙˆØ§ ÙŠØ¶Ù„ Ù…Ø¯Ø¹ÙˆØ³ Ø¨Ø§Ù„ØµØ±Ø§Ù…ÙŠ ÙˆØ§Ù†Ø´Ø§Ø¡Ù„Ù„Ù‡ Ø¨Ù…ÙˆØª Ø§Ù„Ø¬ÙˆØ¹ #Ù„Ø¨Ù†Ø§Ù†_ÙŠÙ†ØªÙØ¶,neutral
2020-04-15 22:49:12+00:00,1.25056E+18,B3d el quarantine ha sir ana m3allem l shawarma fa tekram 3aynik,extraversion
2020-04-15 09:48:20+00:00,1.25036E+18,"Questions that get on my nerves lately: 1-Chou kif hal quarantine ma3ak? 2-Kif l diet ma3ak 3-Akid 3am ta3mol home workout, mahek? 4-3am tekol kelchi 3am totobkho?",neuroticism
2020-04-16 14:43:53+00:00,1.2508E+18,pls min bado yeje l eende after quarantine,extraversion
2020-04-16 14:25:41+00:00,1.25079E+18,3al 2alile 7lemte heik chi Ana 7atta bi 2a7leme 3ayesh bel 7ajer,neuroticism
2020-04-16 00:24:38+00:00,1.25058E+18,Serna nelbes lunette 3l 7ajer ðŸ‘ðŸ¼,neutral
2020-04-16 21:30:01+00:00,1.2509E+18,fi shi ktir aam b daye3ne w li howe ma aam befham shu the point tabaa l aalam li bt nazel stories aam b sou2o maa hashtag #Ø®Ù„ÙŠÙƒ_Ø¨Ø§Ù„Ø¨ÙŠØª ,neutral
2020-04-17 16:47:33+00:00,1.25119E+18,byest2blune ahlik bl corona ?ðŸ˜”,neutral
2020-04-17 16:06:53+00:00,1.25118E+18,Eza hek habibte okðŸ˜‚ Yo2borne abboud akiiid I'll stay with u alllll quarantine!!!,extraversion
2020-04-17 19:10:21+00:00,1.25123E+18,bedde etla3 mnel quarantine influencer mejwiyye bas 3amaliyye,openness
2020-04-17 08:34:43+00:00,1.25107E+18,160 PCR ðŸ˜‚ seriously ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ eh sah wade3 mneh kter ðŸ˜‚,neutral
2020-04-17 19:10:48+00:00,1.25123E+18,Hayda 1/4 cheghlaaðŸ˜Š byekfee l ghala wel ser2a li baada mechyee!!! Yaane eza ma khalo l aalam tmout mn l corona rah tmout mn l jou3 !!! Habal w jahal level 100 â˜ºï¸ ,neuroticism
2020-04-17 18:49:08+00:00,1.25122E+18,Hahahaahah tabi3ouna ba3ed l lockdown la na3ref shou r7 ysir ðŸ’€ðŸ’€ðŸ’€ Bass is it mutual? ðŸ¥ºðŸ¥ºðŸ¤”ðŸ¤«,neutral
2020-04-17 11:47:20+00:00,1.25112E+18,When they ask you Shu hiweyetak am shu 3am ta3moul bel hajer? Kel d2i2a 3am ghayir soura 3ala Grindr,extraversion
2020-04-17 10:31:26+00:00,1.2511E+18,Halla2 la72e zeedilik 5 more tasks ba3d l corona btdee3eðŸ˜‚ðŸ˜‚ðŸ˜‚,conscientiousness
2020-04-17 08:56:22+00:00,1.25107E+18,"Layko abel thawra w Corona, 3an shu kenna nehki ?",neuroticism
2020-04-17 11:06:31+00:00,1.2511E+18,"Eh azna5 fi . Esma el fassed el slata syeseye, omt, edl... w bdl. All the actors who contributed to the embezzlment of 300 billion $and the collapse of the lbp. Man nnensa skleen we ramco. Azna5 mafi . Wl nasmaki btsir mtl channel n5 eddemon",neuroticism
2020-04-18 19:04:54+00:00,1.25159E+18,Ikher shi byejeki wahad madredi b2lik Allah Yil3an l Corona Haramna l dawri ðŸ˜‚ðŸ˜‚,neutral
2020-04-18 23:54:10+00:00,1.25166E+18,Yaane law ma3e corona kenit tol3it ad ma soret m3attas hal fatra.,neuroticism
2020-04-18 01:06:58+00:00,1.25132E+18,Yes please. Fi corona w mah yeedaro refaate yeezmune chfe2o alayna ,neuroticism
2020-04-18 14:44:02+00:00,1.25152E+18,Nshallah nokhlas men corona w kel shi byen7al,extraversion
2020-04-19 13:21:07+00:00,1.25186E+18,"Noo ma byeswa , badna nkhaf mn corona , w badna nerja3 3al sawra , w badna nazel l dollar w ntaleb bi osset ghala l as3ar wel amwel l manhoube w bil akhir bnentek wel mestashfeyet ma bet3oud edra testaw3eb a3ded w yallaa Khara bil majerfe",conscientiousness
2020-04-19 08:27:49+00:00,1.25179E+18,Natanyahou mish fade 3m bijahezlkoun mestashfayetkoun w yse3dkoun twejho corona its okay deae we don't need anyone ðŸ˜‹ mish m3awadin nla7wess sbabit ya ghanam,neuroticism
2020-04-19 08:55:47+00:00,1.2518E+18,Mazelo virus 3a shou natra his tweet hbb kirmel trede w yza2eflik kam ðŸ‘ðŸ‘ðŸ‘ bi ra2ye ntebhe tebla3e ri2ik ðŸ,neuroticism
2020-04-20 18:53:43+00:00,1.25231E+18,Mane msada2 tokhlas oset l corona la erja3 choufak ðŸ¤®,extraversion
2020-04-20 12:21:11+00:00,1.25221E+18,Ktir bshil n3mol group tweeps nodhar kelna sawa post coronaðŸ‘‹ðŸ» min in?,extraversion
2020-04-20 16:33:08+00:00,1.25227E+18,Post corona fiya a3de sawa kelna eh???? 2raguil hamod w na2na3 todwe bl sama abyad,extraversion
2020-04-20 07:15:37+00:00,1.25213E+18,Sar jeye updates aa hal virus aktar ma 3amil update la my phone. ,openness
2020-04-21 21:46:49+00:00,1.25272E+18,Kif ya3ne fi nes 3am tetzawaj during lockdown?,neutral
2020-04-21 21:18:53+00:00,1.25271E+18,#quarantine #stayhome #staysafe #rahkebb #7alehðŸ™‹â€â™‚ï¸ @Wadi El Salib - Kfardebian https://www.instagram.com/p/B_SscgUD3aT2PxtrKUBOQtk9lNHnQzYjrmG0MI0/?igshid=o77u6m47aort,neutral
2020-04-21 21:10:11+00:00,1.25271E+18,Lezm bas ye5las l quarantine ma ye5las faj2a yaane y2ololna abl b esbo3 ta nerja3 net3awad eno nem bakir w he l 7araket,openness
2020-04-21 17:35:03+00:00,1.25265E+18,leh la2?:( bhebb aaref who ended the relationship first fi aande unanswered questions anaðŸ˜­,neutral
2020-04-21 12:36:38+00:00,1.25258E+18,Ede tali3 3a belkoun Burger? Ma3 Bacon w extra sauce? Aw fries mn Mcdo ma3 nuggets w large coke? W ka dessert pain perdu mn Couqley? #Ø®Ù„ÙŠÙƒ_Ø¨Ø§Ù„Ø¨ÙŠØª_Ù‚Ø±Ù‘Ø¨Øª_ØªØ®Ù„Øµ ðŸ¤°,extraversion
2020-04-21 10:03:13+00:00,1.25254E+18,Bas laeno arart 2a3mul iftar la my school friends sar fi corona,neutral
2020-04-21 10:08:17+00:00,1.25254E+18,enti ma 3endk iman bi rabek abadn hol lmtzahrin ma 5ayfin la mn lkouruna wala chi la2n imenon bi rabon kbir la hk enti ktirr chaklk fez3ani mn corona nasi7a mni 5afi rabk w 3badi ehhh ya jabeni,neuroticism
2020-04-22 23:51:35+00:00,1.25311E+18,Amrak bs roo2 kermel ls tekhlas coronavirus ahla ma nenle2e7 bel hospitals,agreeableness
2020-04-22 20:23:13+00:00,1.25306E+18,Shu awal shi 7a ta3mle ba3d l lockdown?#-7a etjawaz,extraversion
2020-04-22 18:50:26+00:00,1.25303E+18,kif yaane fi sticker stay home ,neutral
2020-04-22 21:49:59+00:00,1.25308E+18,"El 3alam yalle dahra w bet7ot the ""stay home"" sticker shu bet7es? ðŸ˜‚",neutral
2020-04-22 15:59:14+00:00,1.25299E+18,Ba3ed el corona @joannedraybi ðŸ™ŒðŸ»,extraversion
